date,index_symbol,eod_index_value,high,low,index_market_value,dividend_market_value
2018-08-14,NQX,1489.43,1491.08,1478.0,8591658062817.0,116904062.0
2019-04-11,NQX,1518.98,1524.28,1516.14,8559618622268.0,
2021-07-21,NQX,2968.53,2968.63,2942.02,17100578264386.0,
2024-03-15,NQX,3561.65,3586.1,3553.0,20814936856204.0,
2024-07-19,NQX,3904.52,3956.9,3895.88,23084418443622.0,21419529.0
2024-01-03,NQX,3273.7,3294.21,3270.43,19132093203227.0,2478809216.0
2024-08-16,NQX,3901.7,3912.25,3875.34,23125830337345.0,4279287307.0
2021-08-18,NQX,2971.58,3007.98,2969.29,17118197698418.0,3374260639.0
2023-06-14,NQX,3001.14,3003.42,2956.92,17331446903335.0,1483014098.0
2023-04-14,NQX,2615.9,2630.46,2592.58,15142338700081.0,
2023-12-06,NQX,3157.61,3198.19,3155.39,18270615855562.0,
2024-07-22,NQX,3964.57,3972.34,3927.65,23498457663338.0,
2021-05-14,NQX,2678.62,2686.0,2644.04,15302604137345.0,1406341126.0
2020-07-09,NQX,2150.92,2157.19,2114.99,12087951475240.0,271435404.0
2023-08-30,NQX,3092.49,3096.97,3068.37,17932017891290.0,1645747207.0
2020-05-08,NQX,1844.07,1844.9,1825.39,10331382942542.0,3124159237.0
2020-04-16,NQX,1751.57,1758.67,1721.1,9823183033816.0,
2023-09-12,NQX,3057.95,3089.57,3055.78,17731741488255.0,785439382.0
2023-07-18,NQX,3168.27,3179.14,3121.55,18243695568886.0,
2025-03-06,NQX,4010.53,4094.69,3993.71,24601211254976.0,2025032222.0
2025-02-19,NQX,4435.12,4444.52,4409.15,27205729994729.0,
2025-01-28,NQX,4292.61,4300.15,4208.63,26331537853416.0,
2025-01-15,NQX,4247.57,4257.2,4204.84,26028202563741.0,
2020-12-31,NQX,2577.66,2580.82,2560.95,14721231266330.0,
2020-06-18,NQX,2002.41,2003.71,1988.39,11271109444392.0,
2020-05-06,NQX,1796.97,1813.12,1790.18,10067511413586.0,1567707616.0
2020-04-27,NQX,1767.53,1777.53,1760.78,9939983473593.0,159259699.0
2022-03-03,NQX,2807.04,2868.26,2793.02,16634245542905.0,1898038835.0
2022-09-23,NQX,2262.25,2280.52,2233.93,13247290234921.0,
2019-09-05,NQX,1572.51,1575.99,1560.67,8861652030441.0,1446664058.0
2019-03-20,NQX,1476.15,1484.55,1463.68,8318282056655.0,1096554034.0
2019-03-01,NQX,1430.31,1431.99,1420.22,8177021456373.0,
2019-10-01,NQX,1536.83,1564.34,1535.08,8622845498879.0,995000815.0
2019-07-29,NQX,1597.82,1602.01,1587.99,8971461350670.0,
2019-01-29,NQX,1326.56,1340.29,1322.69,7586489132275.0,
2019-02-01,NQX,1375.1,1384.39,1371.46,7864114971625.0,
2018-06-13,NQX,1441.05,1452.23,1438.6,8216377180847.0,
2018-11-09,NQX,1407.83,1420.88,1396.58,8098152509734.0,189200992.0
2018-07-27,NQX,1459.36,1488.64,1451.06,8418159446314.0,
2022-10-28,NQX,2309.24,2312.63,2235.4,13522469537479.0,1446812521.0
2019-11-08,NQX,1651.18,1651.26,1637.26,9258304379384.0,213426046.0
2019-07-01,NQX,1553.63,1564.17,1547.13,8723349304946.0,
2019-03-11,NQX,1432.8,1433.38,1409.93,8191254790433.0,
2019-01-07,NQX,1297.65,1304.29,1282.59,7421167797234.0,
2022-01-04,NQX,3255.95,3302.77,3230.38,19206034989704.0,3448331335.0
2022-06-22,NQX,2305.54,2341.62,2284.64,13564621605114.0,
2018-12-28,NQX,1257.05,1277.67,1246.74,7188994063551.0,476323624.0
2018-10-25,NQX,1403.28,1412.78,1373.35,8061523920442.0,
2022-09-26,NQX,2250.82,2294.67,2247.15,13180379787480.0,
2021-04-27,NQX,2792.06,2809.69,2786.24,15950629220964.0,
2021-06-01,NQX,2730.92,2754.71,2720.5,15601356470336.0,59527358.0
2021-06-02,NQX,2735.16,2742.54,2722.03,15625584815705.0,1049856403.0
2021-06-18,NQX,2809.92,2828.12,2804.92,16052668194650.0,
2024-11-15,NQX,4078.83,4136.91,4063.02,24166609584493.0,3610284860.0
2024-04-02,NQX,3624.36,3627.11,3600.47,21470590437063.0,1921331311.0
2023-07-17,NQX,3142.66,3149.13,3115.31,18096198831917.0,
2023-06-07,NQX,2860.66,2929.58,2856.74,16520174257888.0,115023117.0
2024-12-16,NQX,4419.33,4426.64,4375.95,26307220967136.0,1052417772.0
2024-08-06,NQX,3615.58,3673.74,3571.76,21429958882416.0,327815615.0
2024-08-08,NQX,3682.76,3689.08,3593.04,21828140650068.0,551779017.0
2020-06-15,NQX,1955.38,1961.88,1897.97,11006374587506.0,
2020-04-30,NQX,1800.1,1804.6,1784.08,10085047335770.0,343474085.0
2020-03-18,NQX,1435.04,1467.38,1367.51,8048004534224.0,
2024-09-18,NQX,3868.9,3928.7,3866.16,22931385946841.0,
2023-08-31,NQX,3100.21,3115.0,3093.28,17976833458276.0,3494754049.0
2023-07-31,NQX,3151.4,3160.71,3140.55,18273633589739.0,
2023-03-24,NQX,2553.41,2554.09,2521.63,14780589604431.0,
2023-04-11,NQX,2592.83,2609.91,2589.53,15008783483458.0,
2024-04-01,NQX,3658.64,3678.32,3642.26,21673681727412.0,
2021-03-12,NQX,2587.46,2588.72,2555.63,14777210425738.0,1625145224.0
2023-02-16,NQX,2488.5,2530.68,2488.0,14431886656078.0,173509363.0
2023-05-16,NQX,2685.2,2699.69,2676.95,15543484630423.0,152077863.0
2023-08-28,NQX,3010.49,3017.25,2989.78,17456568831402.0,
2024-03-22,NQX,3667.89,3677.25,3653.54,21728471277737.0,
2020-07-22,NQX,2174.15,2182.05,2155.25,12229093444196.0,
2023-05-05,NQX,2651.83,2658.22,2611.98,15350283080583.0,1308207721.0
2025-03-20,NQX,3935.52,3977.77,3909.86,24141117169870.0,3034218705.0
2024-09-25,NQX,3994.52,4008.69,3984.19,23632084605651.0,
2023-06-20,NQX,3014.03,3025.48,2989.34,17391232638150.0,
2020-08-12,NQX,2231.54,2238.05,2194.18,12551919612393.0,102633462.0
2022-07-08,NQX,2425.14,2435.86,2391.21,14268260961508.0,408925502.0
2022-04-27,NQX,2600.67,2648.37,2587.28,15364295034242.0,
2022-07-07,NQX,2421.81,2427.54,2379.48,14248683839900.0,65118221.0
2019-02-21,NQX,1407.03,1412.61,1400.36,8043921881717.0,
2022-11-16,NQX,2339.82,2359.4,2334.63,13701516828477.0,5228609018.0
2018-10-19,NQX,1421.45,1445.59,1416.15,8165899282382.0,
2021-03-16,NQX,2630.46,2659.5,2618.36,15022767815169.0,227915129.0
2021-02-18,NQX,2727.5,2733.99,2695.43,15577014502532.0,662067386.0
2021-02-09,NQX,2737.42,2748.36,2732.94,15633636401894.0,522935808.0
2021-05-21,NQX,2682.35,2714.79,2680.31,15323879896011.0,
2024-06-11,NQX,3842.04,3842.53,3793.31,22760122062121.0,344923033.0
2023-10-26,NQX,2821.91,2874.5,2811.67,16328496859861.0,
2023-04-24,NQX,2593.95,2608.85,2576.76,15015269899311.0,
2020-11-03,NQX,2255.98,2271.22,2223.12,12729060952853.0,
2022-10-07,NQX,2207.89,2258.73,2198.33,12928998745439.0,161999596.0
2019-08-09,NQX,1529.25,1541.9,1518.23,8586493045995.0,3335008612.0
2019-07-16,NQX,1585.42,1593.15,1580.99,8901832084362.0,
2019-11-04,NQX,1642.13,1645.67,1639.46,9213688369841.0,87912070.0
2019-03-07,NQX,1405.38,1419.58,1400.36,8034453111724.0,956795110.0
2021-10-14,NQX,3010.48,3012.0,2980.31,17407471617040.0,
2021-06-16,NQX,2796.6,2820.02,2768.72,15976603428874.0,
2020-05-27,NQX,1888.41,1889.01,1836.5,10629421565803.0,143628733.0
2020-02-24,NQX,1815.93,1838.98,1805.68,10184129434351.0,60644828.0
2020-01-16,NQX,1825.0,1825.21,1813.26,10235015118486.0,
2019-12-26,NQX,1755.66,1755.68,1743.21,9846156828174.0,62798423.0
2019-11-05,NQX,1642.04,1645.82,1638.21,9213139442629.0,46515660.0
2019-12-30,NQX,1741.95,1753.66,1734.38,9769226906492.0,548618475.0
2019-05-17,NQX,1500.74,1521.13,1499.38,8456822460845.0,579163490.0
2019-10-10,NQX,1548.07,1554.54,1536.52,8685933502430.0,
2019-02-13,NQX,1403.18,1412.54,1401.95,8021868021105.0,
2019-11-15,NQX,1663.1,1663.18,1656.84,9322821141390.0,573054294.0
2019-10-14,NQX,1568.47,1573.13,1565.43,8800361925754.0,
2019-08-15,NQX,1496.98,1504.7,1485.87,8436011702228.0,112469931.0
2019-04-25,NQX,1563.38,1570.39,1555.65,8809850582505.0,
2019-05-10,NQX,1517.31,1524.6,1485.35,8550197991346.0,3417788105.0
2022-05-24,NQX,2353.97,2368.56,2315.22,13905869973452.0,
2023-09-05,NQX,3101.65,3111.37,3083.99,17985138465084.0,64748067.0
2020-12-30,NQX,2569.07,2583.49,2565.76,14672199957209.0,548448085.0
2020-12-18,NQX,2547.64,2558.69,2522.26,14369051979249.0,1598629295.0
2020-06-25,NQX,2020.37,2022.06,1980.24,11354264811169.0,
2019-03-26,NQX,1470.23,1483.45,1462.88,8284918179978.0,
2019-03-13,NQX,1451.4,1458.57,1445.98,8297545378154.0,
2019-05-21,NQX,1490.2,1494.54,1483.41,8397473361679.0,232599119.0
2019-03-05,NQX,1431.36,1435.66,1424.14,8182981970142.0,
2024-01-04,NQX,3256.4,3283.89,3255.29,19031014351075.0,551225598.0
2024-12-20,NQX,4257.83,4308.09,4182.74,25343366395721.0,
2022-12-20,NQX,2214.48,2228.72,2193.41,12842774795343.0,
2022-06-28,NQX,2327.55,2426.77,2326.6,13694124572468.0,
2018-07-23,NQX,1474.36,1475.36,1460.27,8504684628600.0,
2023-11-28,NQX,3202.09,3206.3,3184.21,18528288660864.0,75985971.0
2020-09-02,NQX,2484.11,2487.89,2435.23,13989264841006.0,812175630.0
2020-07-13,NQX,2120.44,2213.85,2114.85,11916675280854.0,
2021-11-19,NQX,3314.67,3325.17,3304.82,19166352148204.0,
2021-07-16,NQX,2936.28,2975.19,2933.42,16770168678434.0,
2021-05-26,NQX,2740.55,2745.21,2732.21,15656373471969.0,268122303.0
2024-12-26,NQX,4353.66,4367.54,4329.12,26678310949744.0,
2024-07-11,NQX,4042.27,4134.36,4033.0,23898815241887.0,
2023-04-05,NQX,2593.44,2613.06,2578.89,15012308173510.0,392292902.0
2023-12-12,NQX,3270.85,3270.85,3235.09,18925846347127.0,777135393.0
2023-10-23,NQX,2920.97,2949.27,2883.81,16901663150615.0,
2020-11-16,NQX,2402.68,2407.1,2378.36,13556766827942.0,
2020-08-25,NQX,2344.36,2344.77,2316.15,13202275816478.0,
2025-03-07,NQX,4040.27,4050.64,3947.37,24783687345725.0,4556275382.0
2022-11-21,NQX,2310.69,2332.99,2304.89,13574841812926.0,358436364.0
2022-11-09,NQX,2159.51,2202.53,2158.07,12645672528947.0,2327502548.0
2022-06-16,NQX,2225.51,2262.21,2207.44,13147041388029.0,
2021-09-07,NQX,3135.15,3140.28,3122.05,18092851688138.0,
2021-05-05,NQX,2700.67,2735.38,2695.72,15428579095291.0,
2019-06-14,NQX,1495.82,1500.15,1490.97,8429133521035.0,
2024-08-19,NQX,3953.3,3953.56,3889.02,23431623529940.0,
2024-11-08,NQX,4223.44,4231.0,4210.06,25023403341138.0,3670605880.0
2023-12-11,NQX,3244.35,3246.45,3212.37,18772496808770.0,
2024-01-17,NQX,3347.26,3349.82,3312.3,19561978173923.0,
2023-03-15,NQX,2450.26,2453.89,2405.24,14210163116512.0,
2020-03-31,NQX,1562.7,1602.32,1553.09,8763976508661.0,1159783690.0
2020-03-03,NQX,1718.9,1800.09,1703.32,9639973419585.0,158566249.0
2020-01-21,NQX,1833.33,1837.48,1828.36,10281707229137.0,
2020-01-07,NQX,1769.29,1774.49,1764.34,9922580317432.0,1058932934.0
2021-08-19,NQX,2986.79,3000.04,2954.62,17205772506558.0,802108130.0
2022-03-11,NQX,2660.37,2742.89,2657.02,15765055712681.0,
2022-11-10,NQX,2321.19,2322.44,2247.16,13592445426018.0,
2019-10-30,NQX,1616.62,1619.27,1603.58,9070554566992.0,877784024.0
2019-09-20,NQX,1564.71,1584.11,1558.86,8817712160396.0,1095839138.0
2019-08-07,NQX,1510.38,1513.98,1477.27,8480521081300.0,455505273.0
2019-06-13,NQX,1502.14,1506.18,1497.42,8464715873556.0,1545081408.0
2025-04-03,NQX,3704.3,3780.41,3700.65,22710338527257.0,2671621077.0
2024-07-02,NQX,4002.38,4003.01,3948.36,23663576533397.0,
2024-12-27,NQX,4294.6,4328.45,4258.44,26316407439741.0,
2024-01-25,NQX,3503.4,3526.27,3486.07,20474499316326.0,
2022-08-26,NQX,2521.03,2635.05,2520.68,14832458085953.0,
2023-09-18,NQX,3045.07,3053.79,3031.09,17619770328492.0,
2018-08-22,NQX,1484.92,1486.9,1474.94,8565616848205.0,496673933.0
2024-09-09,NQX,3732.16,3738.77,3693.88,22120896727742.0,1391768967.0
2022-02-23,NQX,2701.89,2807.19,2700.52,16011103905852.0,
2022-11-14,NQX,2340.19,2372.76,2333.82,13703688092355.0,1566263949.0
2023-04-06,NQX,2612.52,2615.63,2569.21,15122750733335.0,400847985.0
2020-11-18,NQX,2378.94,2405.43,2378.5,13422845311228.0,4588547475.0
2020-11-09,NQX,2366.08,2453.73,2363.59,13350256804170.0,226154134.0
2020-03-30,NQX,1577.8,1580.42,1530.29,8848668470374.0,552902795.0
2020-01-06,NQX,1769.7,1770.0,1742.78,9924898225420.0,
2021-04-21,NQX,2787.03,2787.94,2743.49,15921920760504.0,
2019-08-20,NQX,1532.89,1546.26,1532.85,8638414805409.0,600528162.0
2020-06-04,NQX,1925.93,1948.4,1915.54,10840634031953.0,1796845792.0
2020-06-02,NQX,1931.46,1932.02,1902.38,10871752812044.0,
2020-01-03,NQX,1758.78,1768.73,1751.03,9863643412562.0,
2024-07-31,NQX,3872.49,3885.32,3832.58,22952645116609.0,1851380210.0
2022-04-25,NQX,2706.64,2708.37,2647.95,15990367704241.0,
2021-11-18,NQX,3296.59,3300.38,3261.9,19061844057371.0,308369352.0
2025-03-19,NQX,3947.33,3984.32,3899.56,24213565227174.0,422116088.0
2020-06-23,NQX,2041.96,2061.38,2034.41,11475635758552.0,
2020-04-09,NQX,1647.71,1666.84,1633.59,9240709425536.0,153240295.0
2020-01-08,NQX,1782.47,1790.71,1766.98,9996520484823.0,
2021-05-17,NQX,2662.58,2670.07,2639.31,15210961681311.0,100376075.0
2021-07-26,NQX,3025.19,3028.47,3009.65,17426998760679.0,195820989.0
2024-07-29,NQX,3811.9,3844.86,3794.88,22593531854744.0,235844372.0
2023-12-19,NQX,3362.37,3362.62,3346.65,19660660534602.0,3835815496.0
2022-09-20,NQX,2370.31,2390.23,2352.34,13880061065936.0,
2019-10-17,NQX,1588.43,1596.23,1582.99,8912364608911.0,
2019-09-23,NQX,1563.72,1568.6,1558.06,8773740112001.0,
2025-03-17,NQX,3962.45,3988.76,3924.49,24306281654296.0,
2023-05-30,NQX,2871.0,2904.03,2860.22,16618968266695.0,324800416.0
2023-05-15,NQX,2682.7,2683.96,2659.57,15529007381043.0,
2020-04-13,NQX,1666.55,1667.63,1631.72,9346378991775.0,
2020-03-09,NQX,1589.61,1648.35,1582.43,8914869528882.0,52630527.0
2022-04-13,NQX,2843.46,2851.76,2783.9,16798635143891.0,467680965.0
2019-07-05,NQX,1568.26,1570.94,1554.92,8805508584187.0,
2022-06-13,NQX,2257.66,2313.73,2250.84,13336959723599.0,
2021-05-24,NQX,2728.35,2737.52,2700.02,15586689483321.0,68658005.0
2021-08-03,NQX,3012.28,3012.72,2972.89,17352653085499.0,
2023-05-31,NQX,2850.82,2875.06,2843.23,16502159780391.0,1194727037.0
2023-12-13,NQX,3312.47,3316.21,3271.44,19166694560183.0,
2020-12-22,NQX,2543.51,2552.25,2521.28,14526230130915.0,324023498.0
2022-08-15,NQX,2733.44,2737.13,2704.91,16082126601828.0,
2022-06-14,NQX,2262.34,2283.64,2241.18,13364567817798.0,2121998136.0
2019-06-25,NQX,1518.31,1544.62,1516.83,8525031491282.0,
2019-05-02,NQX,1544.81,1558.3,1534.51,8705191944418.0,29534722.0
2021-07-06,NQX,2957.27,2959.49,2927.06,16890083983088.0,1395417466.0
2021-08-02,NQX,2992.72,3011.98,2989.03,17239977410828.0,
2018-12-27,NQX,1257.66,1258.4,1208.69,7192466143837.0,355227528.0
2023-08-08,NQX,3054.61,3059.14,3029.65,17712388161160.0,
2023-05-04,NQX,2596.5,2612.8,2587.69,15029999615319.0,1238569306.0
2020-09-17,NQX,2216.19,2232.01,2187.36,12480481356760.0,
2019-04-24,NQX,1556.88,1565.41,1556.74,8773215028782.0,
2025-04-04,NQX,3479.54,3617.89,3477.65,21332401340076.0,145108451.0
2025-01-06,NQX,4311.9,4340.7,4292.5,26422400547027.0,514959631.0
2023-04-10,NQX,2610.25,2610.42,2572.3,15109596051959.0,
2022-02-09,NQX,3011.39,3011.58,2974.06,17798074719442.0,501658684.0
2022-09-07,NQX,2451.88,2459.62,2405.4,14425581529776.0,108320936.0
2019-05-15,NQX,1500.65,1504.84,1470.78,8456333303457.0,3419959165.0
2019-02-27,NQX,1423.4,1425.15,1409.08,8137497449212.0,344852576.0
2022-10-14,NQX,2138.41,2230.58,2135.5,12522124007250.0,
2018-11-19,NQX,1328.58,1368.29,1324.67,7647251300099.0,116046767.0
2018-10-03,NQX,1527.49,1535.38,1525.12,8775067599970.0,
2024-09-04,NQX,3784.28,3814.16,3761.75,22429836185244.0,1133529909.0
2023-08-17,NQX,2943.16,2989.92,2939.66,17066150739273.0,1680113106.0
2021-08-10,NQX,3010.72,3033.89,3002.03,17343619903146.0,
2024-05-01,NQX,3463.71,3533.57,3456.87,20518921787234.0,
2024-12-12,NQX,4323.05,4343.17,4319.33,25734108516642.0,
2021-10-28,NQX,3155.63,3156.79,3130.0,18246759599918.0,425164257.0
2020-05-01,NQX,1743.64,1777.52,1737.72,9768697954725.0,933662524.0
2024-03-01,NQX,3660.58,3666.65,3612.89,21393113416767.0,591668418.0
2024-08-09,NQX,3702.62,3713.53,3662.76,21945837430099.0,1180968693.0
2024-10-08,NQX,4021.56,4026.53,3976.22,23792019661212.0,125756798.0
2023-03-27,NQX,2534.61,2567.84,2529.59,14671789805350.0,
2023-03-30,NQX,2592.63,2597.59,2578.83,15007611162888.0,938535742.0
2023-08-25,NQX,2988.37,3000.26,2943.07,17328265641815.0,
2020-09-08,NQX,2213.65,2280.09,2211.01,12466184298178.0,
2019-07-31,NQX,1569.76,1595.84,1554.99,8813906941673.0,322177704.0
2019-01-31,NQX,1381.37,1387.27,1367.62,7899939961649.0,293325536.0
2018-10-22,NQX,1428.24,1438.74,1417.76,8204940439104.0,
2018-07-30,NQX,1438.62,1459.81,1431.76,8298548032595.0,606929254.0
2021-08-27,NQX,3086.59,3089.41,3058.55,17812598465689.0,
2021-10-08,NQX,2964.15,2989.67,2961.1,17139551001168.0,
2022-09-21,NQX,2327.56,2412.52,2327.25,13629730443584.0,2120309428.0
2024-08-21,NQX,3964.97,3977.07,3938.12,23500796677094.0,
2023-12-18,NQX,3345.96,3352.86,3325.86,19564704255300.0,
2020-12-24,NQX,2542.2,2546.51,2533.17,14518745311285.0,82114533.0
2020-03-16,NQX,1404.08,1512.7,1398.71,7874374636962.0,114509567.0
2020-02-21,NQX,1889.34,1918.8,1881.25,10595835550383.0,
2019-09-19,NQX,1580.36,1590.04,1577.66,8905892987945.0,
2022-05-13,NQX,2477.48,2485.86,2413.83,14636499344771.0,452931859.0
2025-02-10,NQX,4351.35,4358.63,4328.99,26691854598732.0,3327095831.0
2024-02-13,NQX,3520.08,3543.53,3495.65,20572021839654.0,
2024-05-08,NQX,3617.0,3627.07,3597.54,21427023018506.0,
2023-02-23,NQX,2436.03,2445.48,2400.66,14127600800136.0,1654169120.0
2022-02-28,NQX,2847.56,2859.32,2801.87,16874360151235.0,
2019-03-14,NQX,1448.6,1453.59,1448.19,8281574614497.0,1111847358.0
2022-04-22,NQX,2671.37,2753.88,2668.57,15781992735926.0,
2022-09-16,NQX,2372.28,2375.02,2342.05,13957242944669.0,
2018-12-06,NQX,1367.77,1368.1,1326.16,7872807583966.0,2195526205.0
2018-07-17,NQX,1480.78,1483.69,1457.66,8383173582347.0,
2021-12-29,NQX,3298.2,3309.78,3279.23,19455289697362.0,
2024-12-06,NQX,4324.45,4325.26,4290.0,25742419853197.0,3370025409.0
2024-07-05,NQX,4078.39,4081.44,4040.32,24113003771555.0,2520682366.0
2024-01-24,NQX,3499.86,3533.05,3496.4,20453823030520.0,
2023-05-11,NQX,2677.96,2682.34,2661.22,15501533876033.0,1617733111.0
2020-12-23,NQX,2530.63,2547.51,2529.95,14452642961591.0,
2025-03-27,NQX,3959.72,4000.67,3948.04,24276327889719.0,
2022-11-30,NQX,2406.01,2406.26,2296.38,14134837696721.0,1337759205.0
2018-12-13,NQX,1353.59,1366.76,1344.81,7790514028234.0,1171083883.0
2018-11-06,NQX,1397.77,1404.96,1385.6,8040283368918.0,1383300000.0
2018-11-20,NQX,1305.39,1322.8,1288.48,7513766803634.0,309608890.0
2018-10-23,NQX,1423.73,1429.83,1386.71,8179045057381.0,114779414.0
2018-09-04,NQX,1524.46,1528.69,1516.27,8793730497538.0,919225833.0
2021-12-23,NQX,3261.64,3272.15,3237.61,19239631304535.0,
2021-10-06,NQX,2953.35,2955.14,2899.9,17077110172943.0,
2021-08-09,NQX,3026.62,3030.94,3016.35,17435246414215.0,450219576.0
2021-04-07,NQX,2723.34,2729.76,2706.53,15558066348116.0,
2021-03-01,NQX,2656.59,2658.76,2610.33,15172029645020.0,
2021-12-06,NQX,3169.23,3179.72,3111.55,18325394569382.0,123908000.0
2021-12-16,NQX,3172.79,3268.11,3160.53,18345338308467.0,
2021-04-09,NQX,2769.01,2769.86,2734.98,15818978029602.0,196692686.0
2021-10-22,NQX,3071.01,3094.86,3058.42,17757466443245.0,
2021-05-06,NQX,2722.75,2723.5,2680.69,15554674372349.0,1792654344.0
2021-05-27,NQX,2731.57,2744.95,2730.43,15605078401177.0,1165443900.0
2021-08-06,NQX,3021.87,3032.47,3012.6,17407880546278.0,2937123367.0
2021-08-25,NQX,3073.78,3080.87,3068.38,17706928079373.0,267047058.0
2021-06-07,NQX,2760.58,2761.68,2742.02,15770803660022.0,123679849.0
2021-08-24,NQX,3071.54,3076.88,3063.91,17693980020171.0,68274492.0
2024-10-03,NQX,3958.67,3980.54,3937.64,23419973739493.0,
2024-04-18,NQX,3478.86,3518.16,3475.3,20608688430543.0,21367530.0
2024-09-26,NQX,4023.11,4054.66,3993.4,23801203004297.0,
2024-10-30,NQX,4077.54,4111.9,4075.74,24158985951444.0,
2024-12-04,NQX,4298.47,4299.58,4268.17,25587776384968.0,87150396.0
2024-01-08,NQX,3329.97,3331.05,3269.88,19460984814914.0,125315063.0
2024-03-20,NQX,3648.02,3649.82,3600.66,21610779002303.0,4212294501.0
2024-08-26,NQX,3903.29,3945.38,3887.47,23135210499696.0,130335970.0
2024-12-31,NQX,4202.43,4255.23,4195.9,25751620469610.0,1029405917.0
2024-11-13,NQX,4207.23,4230.99,4191.05,24927401780084.0,245989848.0
2023-03-20,NQX,2512.52,2515.71,2481.56,14543906388631.0,
2023-06-09,NQX,2905.67,2934.57,2897.5,16780132562203.0,
2023-07-26,NQX,3099.85,3114.23,3082.38,17974734731744.0,295045202.0
2023-03-21,NQX,2548.29,2552.49,2516.54,14750940215592.0,2232762688.0
2024-09-06,NQX,3684.26,3786.15,3680.19,21837025750111.0,3378115167.0
2023-09-01,NQX,3098.17,3123.8,3085.87,17964991840160.0,805733264.0
2023-07-03,NQX,3041.74,3046.59,3030.72,17551114768240.0,1404284491.0
2023-09-11,NQX,3092.37,3096.57,3065.68,17931361815822.0,
2020-12-11,NQX,2475.08,2475.72,2447.36,13960097997405.0,
2020-09-25,NQX,2230.23,2235.55,2170.33,12551970262320.0,
2020-06-03,NQX,1940.94,1946.0,1929.79,10925091644371.0,825254174.0
2020-03-25,NQX,1493.92,1555.52,1478.08,8378261043397.0,
2020-01-13,NQX,1814.13,1814.31,1798.27,10174050535197.0,
2020-09-04,NQX,2324.43,2369.23,2229.17,13090012825841.0,
2020-11-27,NQX,2451.64,2461.34,2442.89,13833047129229.0,220941090.0
2020-11-23,NQX,2381.19,2400.37,2363.51,13435519960390.0,
2020-09-29,NQX,2264.59,2279.24,2261.16,12745375644121.0,710027867.0
2020-07-02,NQX,2068.38,2086.51,2065.76,11624085031574.0,1688352306.0
2020-09-09,NQX,2279.17,2296.08,2239.43,12835147877605.0,
2022-11-25,NQX,2351.21,2360.78,2349.79,13812867830653.0,
2019-07-15,NQX,1593.39,1593.96,1588.09,8946581285182.0,
2019-09-24,NQX,1542.01,1574.65,1536.96,8651912033177.0,59870427.0
2019-01-11,NQX,1320.28,1320.91,1312.41,7550577604939.0,
2019-10-28,NQX,1622.13,1623.95,1614.16,9101477408743.0,
2019-10-22,NQX,1574.92,1595.4,1574.4,8836587382345.0,
2019-11-06,NQX,1639.21,1640.87,1631.47,9191178496733.0,1457771064.0
2019-06-19,NQX,1533.55,1536.31,1521.26,8641720556246.0,
2019-05-01,NQX,1550.37,1570.21,1550.01,8736512756036.0,
2019-08-12,NQX,1512.34,1524.69,1505.79,8491506616556.0,
2019-12-05,NQX,1661.68,1664.24,1654.58,9280365823657.0,2063812070.0
2022-07-14,NQX,2353.68,2360.22,2297.65,13847832575366.0,
2022-12-02,NQX,2398.85,2405.53,2365.11,14092773703450.0,499170180.0
2018-09-12,NQX,1497.61,1500.25,1484.58,8638839817425.0,85192338.0
2025-02-25,NQX,4217.45,4265.36,4186.12,25870504294152.0,136422928.0
2025-01-23,NQX,4380.19,4380.19,4344.41,26868758263153.0,
2018-12-12,NQX,1352.79,1373.53,1352.43,7786591420593.0,
2018-07-09,NQX,1455.2,1455.51,1444.26,8238368112627.0,100069430.0
2023-06-12,NQX,2956.86,2957.92,2914.27,17075741470404.0,
2021-10-29,NQX,3170.09,3171.38,3127.73,18330382407931.0,1581643594.0
2021-11-29,NQX,3279.85,3287.43,3242.91,18965008821357.0,256167590.0
2018-09-25,NQX,1512.64,1513.63,1505.02,8689778345916.0,
2018-08-30,NQX,1528.53,1538.22,1523.95,8817205075044.0,620736035.0
2021-12-14,NQX,3182.98,3198.99,3148.56,18404887881199.0,1581504615.0
2021-04-29,NQX,2794.04,2814.67,2767.22,15961970872035.0,426016509.0
2021-07-20,NQX,2945.64,2958.13,2906.16,16823663851471.0,
2021-08-20,NQX,3018.51,3020.79,2993.77,17388537204200.0,
2022-05-10,NQX,2469.17,2507.59,2434.69,14587415944254.0,150906220.0
2024-02-29,NQX,3608.77,3613.6,3573.25,21090314877841.0,5009847833.0
2024-12-19,NQX,4222.1,4282.76,4218.69,25133157394817.0,
2024-05-09,NQX,3622.69,3627.6,3602.52,21460731924418.0,2002315856.0
2024-03-07,NQX,3659.6,3667.59,3620.3,21387363502220.0,2321697436.0
2024-10-24,NQX,4046.57,4051.28,4023.38,23975518910516.0,
2024-12-17,NQX,4400.22,4412.4,4384.26,26193436272768.0,
2024-07-24,NQX,3806.48,3896.62,3800.97,22561408507967.0,
2023-06-28,NQX,2992.91,3010.21,2973.16,17269397516173.0,
2024-05-31,NQX,3707.33,3714.91,3637.96,21962122676174.0,1574419710.0
2023-08-24,NQX,2963.29,3055.85,2962.97,17182854651364.0,667773954.0
2023-06-06,NQX,2911.62,2918.7,2895.4,16854109508521.0,51237178.0
2020-12-09,NQX,2472.93,2528.65,2462.26,13947946653284.0,
2021-02-03,NQX,2680.47,2712.29,2680.0,15308434281557.0,
